date,long_ret,short_ret,gross_ret,turnover,cost,net_ret,period,strategy
1993-08-04,0.0023981000000000007,0.0055992,-0.0032010999999999997,0.45,0.000225,-0.0034260999999999996,1,Short-Term Reversal
1993-08-05,0.0357687,0.002653300000000001,0.0331154,0.7,0.00035,0.0327654,1,Short-Term Reversal
1993-08-06,0.023958199999999995,0.006802600000000001,0.017155599999999993,0.5,0.00025,0.016905599999999993,1,Short-Term Reversal
1993-08-09,0.020340600000000004,-0.0170527,0.037393300000000004,0.4,0.0002,0.037193300000000006,1,Short-Term Reversal
1993-08-10,-0.006907999999999999,0.005834300000000001,-0.0127423,0.6,0.0003,-0.0130423,1,Short-Term Reversal
1993-08-11,-0.011907999999999998,-0.0037283999999999998,-0.008179599999999999,0.5,0.00025,-0.008429599999999999,1,Short-Term Reversal
1993-08-12,0.005271199999999999,-0.0024658999999999996,0.0077370999999999985,0.45,0.000225,0.007512099999999998,1,Short-Term Reversal
1993-08-13,0.019493,0.00034230000000000024,0.0191507,0.55,0.000275,0.0188757,1,Short-Term Reversal
1993-08-16,-0.0010102,0.001719200000000001,-0.0027294000000000007,0.7,0.00035,-0.003079400000000001,1,Short-Term Reversal
1993-08-17,0.0211647,0.00012280000000000087,0.021041900000000002,0.35,0.000175,0.0208669,1,Short-Term Reversal
1993-08-18,0.0009528999999999993,-0.006892299999999999,0.007845199999999998,0.7,0.00035,0.007495199999999999,1,Short-Term Reversal
1993-08-19,0.006825200000000001,-0.012130499999999999,0.0189557,0.55,0.000275,0.018680699999999998,1,Short-Term Reversal
1993-08-20,0.011908599999999998,-0.0104354,0.022343999999999996,0.6499999999999999,0.00032499999999999993,0.022018999999999997,1,Short-Term Reversal
1993-08-23,0.004625799999999999,-1.4400000000000177e-05,0.0046402,0.6499999999999999,0.00032499999999999993,0.0043152,1,Short-Term Reversal
1993-08-24,0.005245700000000001,-0.0026752,0.007920900000000002,0.5,0.00025,0.007670900000000001,1,Short-Term Reversal
1993-08-25,0.0043664,-0.0128577,0.0172241,0.5,0.00025,0.0169741,1,Short-Term Reversal
1993-08-26,-0.003739300000000001,0.009964700000000002,-0.013704000000000003,0.35,0.000175,-0.013879000000000002,1,Short-Term Reversal
1993-08-27,0.014932299999999999,0.0081045,0.0068277999999999985,0.5,0.00025,0.006577799999999998,1,Short-Term Reversal
1993-08-30,0.0286806,0.0038778,0.0248028,0.5,0.00025,0.0245528,1,Short-Term Reversal
1993-08-31,0.010333699999999998,-0.000716400000000001,0.011050099999999998,0.35,0.000175,0.010875099999999999,1,Short-Term Reversal
1993-09-01,-0.009823700000000001,-0.006254699999999999,-0.003569000000000002,0.7,0.00035,-0.0039190000000000015,1,Short-Term Reversal
1993-09-02,0.0158364,-0.0032099000000000003,0.019046300000000002,0.44999999999999996,0.000225,0.018821300000000003,1,Short-Term Reversal
1993-09-03,-0.021790499999999997,-0.0085544,-0.013236099999999997,0.4,0.0002,-0.013436099999999998,1,Short-Term Reversal
1993-09-07,-0.0023838,-0.0199749,0.0175911,0.55,0.000275,0.017316099999999997,1,Short-Term Reversal
1993-09-08,0.0130485,0.0208936,-0.007845099999999999,0.45,0.000225,-0.008070099999999998,1,Short-Term Reversal
1993-09-09,-0.006381199999999998,-0.00017739999999999943,-0.006203799999999999,0.35,0.000175,-0.006378799999999999,1,Short-Term Reversal
1993-09-10,-0.031145,-0.0022385999999999994,-0.0289064,0.4,0.0002,-0.029106399999999998,1,Short-Term Reversal
1993-09-13,0.015926199999999998,-0.0204,0.0363262,0.44999999999999996,0.000225,0.0361012,1,Short-Term Reversal
1993-09-14,0.0098248,0.012353399999999999,-0.002528599999999999,0.5,0.00025,-0.002778599999999999,1,Short-Term Reversal
1993-09-15,0.0060883,0.0026612000000000003,0.0034270999999999993,0.44999999999999996,0.000225,0.0032020999999999994,1,Short-Term Reversal
1993-09-16,0.0174639,0.0210041,-0.0035402000000000003,0.4,0.0002,-0.0037402000000000004,1,Short-Term Reversal
1993-09-17,0.009393299999999999,0.0055508,0.0038424999999999987,0.5,0.00025,0.0035924999999999985,1,Short-Term Reversal
1993-09-20,-0.0098334,0.013001800000000003,-0.022835200000000003,0.6,0.0003,-0.023135200000000005,1,Short-Term Reversal
1993-09-21,0.0134487,-0.005424,0.0188727,0.5,0.00025,0.0186227,1,Short-Term Reversal
1993-09-22,0.0135239,0.011367699999999998,0.002156200000000002,0.35,0.000175,0.0019812000000000024,1,Short-Term Reversal
1993-09-23,0.0033354999999999995,-0.0046488,0.0079843,0.55,0.000275,0.0077093,1,Short-Term Reversal
1993-09-24,0.008221299999999999,0.0114676,-0.0032463000000000006,0.45,0.000225,-0.0034713000000000005,1,Short-Term Reversal
1993-09-27,0.0118173,0.00011490000000000042,0.011702399999999998,0.5,0.00025,0.011452399999999998,1,Short-Term Reversal
